#######################
## Query Specifications
#######################
## TribPit Version = 1.1.22 or later
## Tag List Upload File = tag_list_EFPTRP_2015_2019.csv
## Species = 3
## Release Group Start Date = 2015-03-13
## Release Group End Date = 2019-06-05
## TagIDs Released = 3136
## Detection Date Note = Detection Date/Time is last detection at an interrogation site as determined by DART.
## Exclusions = Fish tagged as adults as determined by DART are excluded from the TribPit Observations File.
##     This determination is based on a combination of 1. tagging flags 2. length at tagging 3. capture method.
## LastDataDate = Last Possible Data Date 09/28/2025
## Generated = 29 Sep 2025 11:41:40 PDT
## Source = Columbia River DART. Data Courtesy of Pacific States Marine Fisheries Commission.
#######################


#RelGrpStartDate,RelGrpEndDate,TagID,SpRRT,RelVTime,Lgth,BrdYear,TagFile,MigrYear,TagDate,CoordID,RelSite,RiverKM,CaptureMeth,SessionMessage,ObsDateLast,ObsSite,ObsMonitor,ObsStage

2015-03-13,2019-06-05,3DD.0077531634 ,32W,2015-05-11 10:50:00,138,,PRM15131.PET,2015,2015-05-11,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-11 20:26:43,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.007753165C ,32W,2015-04-24 12:19:00,115,,PRM15114.PET,2015,2015-04-24,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.007753165D ,32W,2015-04-02 11:37:00,137,,PRM15092.PET,2015,2015-04-02,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531692 ,32W,2015-05-03 14:25:00,85,,PRM15123.PET,2015,2015-05-03,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531696 ,32W,2015-05-03 14:25:00,133,,PRM15123.PET,2015,2015-05-03,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.007753169A ,32W,2015-05-09 10:55:00,87,,PRM15129.PET,2015,2015-05-09,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-09 21:04:38,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.00775316C5 ,32W,2015-05-07 13:00:00,112,,PRM15127.PET,2015,2015-05-07,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-07 21:16:31,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077531A58 ,32W,2015-04-22 11:37:00,98,,PRM15112.PET,2015,2015-04-22,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531A5A ,32W,2015-05-08 12:35:00,95,,PRM15128.PET,2015,2015-05-08,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531A67 ,32W,2015-03-27 11:59:00,100,,PRM15086.PET,2015,2015-03-27,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-07 04:40:28,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077531A84 ,32W,2015-04-11 11:09:00,136,,PRM15101.PET,2015,2015-04-11,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-10 20:49:20,GRJ,EAST RACEWAY 10,J
2015-03-13,2019-06-05,3DD.0077531AE9 ,32W,2015-04-12 11:58:00,169,,PRM15102.PET,2015,2015-04-12,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531B86 ,32W,2015-04-26 11:50:00,169,,PRM15116.PET,2015,2015-04-26,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531BBB ,32W,2015-05-04 13:08:00,111,,PRM15124.PET,2015,2015-05-04,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-04 20:38:57,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077531C5C ,32W,2015-03-28 12:35:00,147,,PRM15087.PET,2015,2015-03-28,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531C77 ,32W,2015-04-07 12:25:00,200,,PRM15097.PET,2015,2015-04-07,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531CB8 ,32W,2015-04-02 11:37:00,134,,PRM15092.PET,2015,2015-04-02,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531CC8 ,32W,2015-05-02 16:57:00,102,,PRM15122.PET,2015,2015-05-02,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531CDF ,32W,2015-05-11 10:50:00,109,,PRM15131.PET,2015,2015-05-11,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-11 20:58:44,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077531D45 ,32W,2015-04-19 12:30:00,133,,PRM15109.PET,2015,2015-04-19,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-16 06:26:39,GRJ,RACEWAY EAST,J
2015-03-13,2019-06-05,3DD.0077531D5F ,32W,2015-04-27 11:45:00,86,,PRM15117.PET,2015,2015-04-27,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-07 01:50:33,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077531D8E ,32W,2015-05-11 10:50:00,81,,PRM15131.PET,2015,2015-05-11,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2016-05-12 06:48:07,MCJ,RIVER EXIT,J
2015-03-13,2019-06-05,3DD.0077531D9B ,32W,2015-04-24 12:19:00,170,,PRM15114.PET,2015,2015-04-24,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531D9F ,32W,2015-05-09 10:55:00,82,,PRM15129.PET,2015,2015-05-09,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531DA1 ,32W,2015-05-02 16:57:00,107,,PRM15122.PET,2015,2015-05-02,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531DDB ,32W,2015-04-27 11:45:00,84,,PRM15117.PET,2015,2015-04-27,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531DEF ,32W,2015-04-24 12:19:00,93,,PRM15114.PET,2015,2015-04-24,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531DF5 ,32W,2015-04-24 12:19:00,105,,PRM15114.PET,2015,2015-04-24,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531DF7 ,32W,2015-04-30 13:42:00,102,,PRM15120.PET,2015,2015-04-30,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077531E12 ,32W,2015-04-25 13:36:00,82,,PRM15115.PET,2015,2015-04-25,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532003 ,32W,2015-05-08 12:35:00,80,,PRM15128.PET,2015,2015-05-08,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-08 21:27:25,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077532014 ,32W,2015-03-21 11:21:00,94,,PRM15080.PET,2015,2015-03-21,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.007753203A ,32W,2015-03-31 11:25:00,160,,PRM15090.PET,2015,2015-03-31,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-05 07:00:30,GRJ,RACEWAY WEST / RIVER EXIT,J
2015-03-13,2019-06-05,3DD.007753220F ,32W,2015-03-25 11:30:00,91,,PRM15084.PET,2015,2015-03-25,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.007753224D ,32W,2015-04-24 12:19:00,97,,PRM15114.PET,2015,2015-04-24,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532267 ,32W,2015-05-03 14:25:00,117,,PRM15123.PET,2015,2015-05-03,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-09 02:33:41,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.00775322CC ,32W,2015-04-24 12:19:00,159,,PRM15114.PET,2015,2015-04-24,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.00775322E5 ,32W,2015-04-19 12:30:00,96,,PRM15109.PET,2015,2015-04-19,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.00775322EA ,32W,2015-05-06 13:17:00,103,,PRM15126.PET,2015,2015-05-06,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-06 21:39:40,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077532301 ,32W,2015-04-29 14:50:00,91,,PRM15119.PET,2015,2015-04-29,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-07 03:41:46,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.007753233D ,32W,2015-04-29 14:50:00,93,,PRM15119.PET,2015,2015-04-29,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532373 ,32W,2015-05-06 13:17:00,104,,PRM15126.PET,2015,2015-05-06,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.00775323A5 ,32W,2015-04-22 11:37:00,84,,PRM15112.PET,2015,2015-04-22,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.00775323B6 ,32W,2015-04-30 13:42:00,98,,PRM15120.PET,2015,2015-04-30,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.00775325C6 ,32W,2015-05-13 11:15:00,81,,PRM15133.PET,2015,2015-05-13,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-13 21:24:37,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.00775327D8 ,32W,2015-04-30 13:42:00,108,,PRM15120.PET,2015,2015-04-30,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.00775327D9 ,32W,2015-03-30 12:10:00,156,,PRM15089.PET,2015,2015-03-30,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.00775327DD ,32W,2015-05-08 12:35:00,87,,PRM15128.PET,2015,2015-05-08,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-08 22:03:19,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.007753282B ,32W,2015-05-05 13:05:00,102,,PRM15125.PET,2015,2015-05-05,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-05 21:12:59,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077532838 ,32W,2015-05-01 12:54:00,110,,PRM15121.PET,2015,2015-05-01,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.007753283C ,32W,2015-05-15 14:00:00,109,,PRM15135.PET,2015,2015-05-15,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-15 20:47:18,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077532842 ,32W,2015-04-05 09:20:00,169,,PRM15095.PET,2015,2015-04-05,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532911 ,32W,2015-05-02 16:57:00,96,,PRM15122.PET,2015,2015-05-02,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532912 ,32W,2015-05-15 14:00:00,90,,PRM15135.PET,2015,2015-05-15,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-15 20:52:37,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077532921 ,32W,2015-05-04 13:08:00,95,,PRM15124.PET,2015,2015-05-04,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-04 20:49:42,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077532996 ,32W,2015-04-27 11:45:00,93,,PRM15117.PET,2015,2015-04-27,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532AB9 ,32W,2015-05-11 10:50:00,89,,PRM15131.PET,2015,2015-05-11,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-11 21:13:28,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077532AD4 ,32W,2015-04-28 12:50:00,139,,PRM15118.PET,2015,2015-04-28,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532AEA ,32W,2015-05-05 13:05:00,108,,PRM15125.PET,2015,2015-05-05,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-05 20:15:52,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077532AF6 ,32W,2015-04-16 12:10:00,155,,PRM15106.PET,2015,2015-04-16,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-18 00:16:22,BCC,15X15 FULL-FLOW ANTENNA,J
2015-03-13,2019-06-05,3DD.0077532AFE ,32W,2015-04-28 12:50:00,155,,PRM15118.PET,2015,2015-04-28,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532B27 ,32W,2015-03-29 13:15:00,123,,PRM15088.PET,2015,2015-03-29,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532B56 ,32W,2015-04-25 13:36:00,103,,PRM15115.PET,2015,2015-04-25,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532DB8 ,32W,2015-04-24 12:19:00,90,,PRM15114.PET,2015,2015-04-24,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532DD3 ,32W,2015-04-25 13:36:00,103,,PRM15115.PET,2015,2015-04-25,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532DD7 ,32W,2015-05-03 14:25:00,124,,PRM15123.PET,2015,2015-05-03,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532EB9 ,32W,2015-05-02 16:57:00,92,,PRM15122.PET,2015,2015-05-02,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532EC1 ,32W,2015-04-04 10:49:00,171,,PRM15094.PET,2015,2015-04-04,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532EC2 ,32W,2015-04-05 09:20:00,165,,PRM15095.PET,2015,2015-04-05,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-04-23 00:05:56,GOJ,A-RACEWAY / RIVER EXIT,J
2015-03-13,2019-06-05,3DD.0077532ECC ,32W,2015-04-02 11:37:00,85,,PRM15092.PET,2015,2015-04-02,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532FD3 ,32W,2015-05-02 16:57:00,148,,PRM15122.PET,2015,2015-05-02,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077532FFC ,32W,2015-05-04 13:08:00,86,,PRM15124.PET,2015,2015-05-04,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-04 21:15:09,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077533001 ,32W,2015-05-04 13:08:00,82,,PRM15124.PET,2015,2015-05-04,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-04 20:16:56,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077533033 ,32W,2015-04-21 13:23:00,81,,PRM15111.PET,2015,2015-04-21,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533082 ,32W,2015-04-26 11:50:00,149,,PRM15116.PET,2015,2015-04-26,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.00775330D0 ,32W,2015-04-08 11:48:00,130,,PRM15098.PET,2015,2015-04-08,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.00775330D4 ,32W,2015-05-01 12:54:00,104,,PRM15121.PET,2015,2015-05-01,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.00775330D5 ,32W,2015-05-12 11:10:00,85,,PRM15132.PET,2015,2015-05-12,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-12 21:20:57,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.00775330E2 ,32W,2015-04-06 13:05:00,157,,PRM15096.PET,2015,2015-04-06,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533124 ,32W,2015-05-02 16:57:00,88,,PRM15122.PET,2015,2015-05-02,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2017-02-10 00:32:26,PCM,UPSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077533165 ,32W,2015-05-01 12:54:00,156,,PRM15121.PET,2015,2015-05-01,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533341 ,32W,2015-04-14 11:55:00,94,,PRM15104.PET,2015,2015-04-14,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533343 ,32W,2015-05-03 14:25:00,150,,PRM15123.PET,2015,2015-05-03,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533364 ,32W,2015-04-29 14:50:00,171,,PRM15119.PET,2015,2015-04-29,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533594 ,32W,2015-05-13 11:15:00,81,,PRM15133.PET,2015,2015-05-13,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-13 18:15:28,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.007753362D ,32W,2015-04-11 11:09:00,120,,PRM15101.PET,2015,2015-04-11,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533637 ,32W,2015-05-03 14:25:00,93,,PRM15123.PET,2015,2015-05-03,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533673 ,32W,2015-03-27 11:59:00,153,,PRM15086.PET,2015,2015-03-27,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533692 ,32W,2015-05-14 09:45:00,80,,PRM15134.PET,2015,2015-05-14,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533693 ,32W,2015-04-10 11:12:00,105,,PRM15100.PET,2015,2015-04-10,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.00775336A8 ,32W,2015-04-10 11:12:00,148,,PRM15100.PET,2015,2015-04-10,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533709 ,32W,2015-05-02 16:57:00,142,,PRM15122.PET,2015,2015-05-02,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-28 00:41:18,MCJ,FULL FLOW BYPASS,J
2015-03-13,2019-06-05,3DD.0077533826 ,32W,2015-05-12 11:10:00,96,,PRM15132.PET,2015,2015-05-12,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-12 20:58:49,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077533848 ,32W,2015-05-06 13:17:00,100,,PRM15126.PET,2015,2015-05-06,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.007753388B ,32W,2015-05-03 14:25:00,139,,PRM15123.PET,2015,2015-05-03,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533897 ,32W,2015-05-01 12:54:00,160,,PRM15121.PET,2015,2015-05-01,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533916 ,32W,2015-04-24 12:19:00,108,,PRM15114.PET,2015,2015-04-24,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.007753393D ,32W,2015-04-29 14:50:00,154,,PRM15119.PET,2015,2015-04-29,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.007753393E ,32W,2015-04-01 13:20:00,157,,PRM15091.PET,2015,2015-04-01,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533947 ,32W,2015-05-02 16:57:00,86,,PRM15122.PET,2015,2015-05-02,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.007753394B ,32W,2015-04-27 11:45:00,100,,PRM15117.PET,2015,2015-04-27,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-20 03:19:49,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077533961 ,32W,2015-05-12 11:10:00,93,,PRM15132.PET,2015,2015-05-12,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-12 21:32:40,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077533974 ,32W,2015-03-31 11:25:00,82,,PRM15090.PET,2015,2015-03-31,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-07 04:38:35,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077533BDA ,32W,2015-05-04 13:08:00,85,,PRM15124.PET,2015,2015-05-04,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-04 20:59:03,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077533BFE ,32W,2015-04-20 16:48:00,152,,PRM15110.PET,2015,2015-04-20,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TAGGING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533CA7 ,32W,2015-03-26 13:06:00,128,,PRM15085.PET,2015,2015-03-26,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-18 12:06:49,BCC,15X15 FULL-FLOW ANTENNA,J
2015-03-13,2019-06-05,3DD.0077533CB7 ,32W,2015-05-13 11:15:00,103,,PRM15133.PET,2015,2015-05-13,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,2015-05-13 21:20:36,HLM,DOWNSTREAM ARRAY,J
2015-03-13,2019-06-05,3DD.0077533CE2 ,32W,2015-05-03 14:25:00,85,,PRM15123.PET,2015,2015-05-03,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533CF0 ,32W,2015-05-08 12:35:00,110,,PRM15128.PET,2015,2015-05-08,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533D12 ,32W,2015-04-02 11:37:00,151,,PRM15092.PET,2015,2015-04-02,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533D25 ,32W,2015-05-02 16:57:00,145,,PRM15122.PET,2015,2015-05-02,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
2015-03-13,2019-06-05,3DD.0077533D3E ,32W,2015-04-22 11:37:00,80,,PRM15112.PET,2015,2015-04-22,PRM,POTREF,522.224.024.065,SCREWT,PRSME JUVENILE TRAPPING CSS,,,,
